m.012xls	Jimmy Doolittle	military.military_person,book.author,people.deceased_person,organization.organization_member,military.military_commander,award.award_winner,people.person
m.04q0tyc	Sigurd Eriksen	people.deceased_person,visual_art.visual_artist,people.person
m.04q8hnw	Johan Hellström	sports.pro_athlete,olympics.olympic_athlete,people.deceased_person,people.person
m.04v19l	Jerzy Zbaraski	royalty.noble_person,people.deceased_person,people.person
m.04ww0n	Franciszek Armiński	symbols.namesake,people.deceased_person,people.person,symbols.name_source
m.04xnwp	Giulia Grisi	people.deceased_person,music.artist,people.person
m.04zw1h0	Verner Lindberg	people.deceased_person,people.person
m.04zz9_m	Kimmo Eskelinen	sports.pro_athlete,people.person
m.04zzb9c	Serhei Nahorny	sports.pro_athlete,olympics.olympic_athlete,people.person
m.051vpj8	Parvez Qadir	film.actor,tv.tv_actor,people.person
m.051vssg	Ursula Pollack	sports.pro_athlete,olympics.olympic_athlete,people.person
m.051wf8p	Absalom Dlamini	sports.pro_athlete,soccer.football_player,people.person
m.0522p0m	Robert Murray	sports.pro_athlete,soccer.football_player,people.person
m.05b05lj	Savaş Buldan	people.deceased_person,people.person
m.05b1qnc	Bob Kilby	people.deceased_person,people.person
m.05bz_66	Sir Hugh Cholmeley, 4th Baronet	royalty.noble_person,people.deceased_person,people.person
m.05f84l8	John de Gray	sports.pro_athlete,people.person
m.05fb9sh	Sigmund Søfteland	sports.pro_athlete,olympics.olympic_athlete,people.deceased_person,people.person
m.05fbd5d	Norovelomampionona Roberthine Rabetafika	people.person
m.05h1z9l	Gerry Niewood	music.group_member,music.composer,people.deceased_person,music.artist,people.person
m.05jv5f	Raful Neal	music.group_member,people.deceased_person,people.person,music.artist
m.05mtw4v	Seppo Väli-Klemelä	sports.pro_athlete,people.person
m.05nfp3	David Bryce	people.deceased_person,architecture.architect,people.person
m.05p2byx	Béla Volentik	sports.pro_athlete,soccer.football_player,people.deceased_person,people.person
m.05p50r7	Adam Dario Keel	visual_art.visual_artist,people.person
m.05p684x	Max Buri	people.deceased_person,visual_art.visual_artist,people.person
m.05p9215	Augustin Roux	people.deceased_person,people.person
m.05q920l	Mirja Ojanen	sports.pro_athlete,people.person
m.05sy2bf	Mike Kelly	sports.pro_athlete,people.deceased_person,people.person
m.05vck4b	Roy Carr	book.author,people.person
m.05wyxql	Ronald Harling Maudsley	sports.pro_athlete,book.author,people.deceased_person,people.person
m.05xpb41	Roy Harrisville	book.author,people.person
m.05xx21	René Le Bossu	book.author,people.deceased_person,people.person
m.05y5wg2	Noel Carrington	book.author,organization.organization_founder,people.deceased_person,people.person
m.05zkm49	Issam Eid	people.person
m.05znblb	William Carrier	sports.pro_athlete,soccer.football_player,people.deceased_person,people.person
m.05zqxcb	Harry Bell	sports.pro_athlete,people.deceased_person,people.person
m.05ztw_g	Fred Berger	people.deceased_person,people.person
m.063ywhj	Denis Guye	sports.pro_athlete,olympics.olympic_athlete,people.person
m.063zk86	Keith Davis	sports.pro_athlete,people.person
m.06425x4	Manuel Muñoz	sports.pro_athlete,people.person
m.064kt_b	Ingrid Wallgren	sports.pro_athlete,people.person
m.064qdgr	Ludovic Trarieux	people.deceased_person,people.person
m.0661m1p	Shaun Simpson	sports.pro_athlete,people.person
m.06_0v9	Otto Hönigschmid	influence.influence_node,people.deceased_person,education.academic,people.person
m.06_b4h	Maximilian Spinola	people.deceased_person,people.person
m.06_y00r	Bob Weinstock	music.producer,music.composer,organization.organization_founder,people.deceased_person,people.person
m.06kczd	Tapio Laukkanen	sports.pro_athlete,people.person
m.06pb7v	Leonidas Tsiklitiras	sports.pro_athlete,olympics.olympic_athlete,people.person
m.06pw38z	Bob Cone	sports.pro_athlete,people.deceased_person,people.person
m.06qhgy	Anastasios Metaxas	sports.pro_athlete,olympics.olympic_athlete,people.deceased_person,architecture.architect,people.person
m.06qhtv	Ioannis Theofilakis	sports.pro_athlete,olympics.olympic_athlete,people.deceased_person,people.person
m.06w38vd	Redvers Opie	people.deceased_person,people.person
m.06w62cz	John Brown	sports.pro_athlete,soccer.football_player,people.deceased_person,people.person
m.06w9050	Michel Galarneau	sports.pro_athlete,people.person
m.06zmfqh	Vince Camuto	organization.organization_founder,people.person
m.06zptn4	Pieter Adrianus Ossewaarde	people.deceased_person,people.person
m.06zr12j	Gabriel Fino Noriega	people.person
m.073__b	Henry Doulton	people.deceased_person,people.person
m.0767sk	David Crane	people.person
m.076t_s1	George Taylor Morris	people.deceased_person,people.person
m.07kd10f	Paul Beachem	sports.pro_athlete,people.person
m.07klkk	Bing Devine	people.deceased_person,people.person
m.07l6z1	Sir George Burns, 1st Baronet	people.deceased_person,people.person
m.07m6xf	Thomas Bullitt	military.military_person,people.deceased_person,people.person
m.07s9392	Antonio Calpe	sports.pro_athlete,soccer.football_player,people.person
m.07sbbb	Julius Eichberg	music.composer,book.author,organization.organization_founder,people.deceased_person,people.person
m.07tv0n	Francesco Maria Appendini	people.deceased_person,people.person
m.07vn7v	Derold Page	visual_art.visual_artist,people.person
m.07zbsm	John Amabile	tv.tv_personality,film.actor,film.film_crewmember,people.person
m.08067_z	Torsten Reißmann	sports.pro_athlete,people.deceased_person,people.person
m.080h3ht	Karl Schröder I	people.deceased_person,music.artist,people.person
m.080pyw7	Konstantin Zaytsev	sports.pro_athlete,soccer.football_player,people.person
m.0858vk	Manuel Camacho Solís	people.person
m.085j1q	Geoff Love	music.group_member,music.composer,people.deceased_person,music.artist,people.person
m.087wx2	Iluminado Lucente	people.deceased_person,people.person
m.08bgxx	Ernesto Rossi	government.politician,people.deceased_person,book.author,people.person
m.08vkk4	Bekim Christensen	sports.pro_athlete,people.person
m.08wbdt	Bill Bolling	government.politician,people.person
m.08ymh5	Alfred Vierkandt	influence.influence_node,people.deceased_person,people.person
m.08zhhz	Charlie Rouse	music.group_member,film.actor,film.person_or_entity_appearing_in_film,music.composer,people.deceased_person,music.artist,people.person
m.09b4mt	Boris Ponomarev	government.politician,film.person_or_entity_appearing_in_film,people.deceased_person,book.author,people.person
m.09dcg6	Elizabeth Gray	people.person
m.09ggwzr	Frank Wild Holdsworth	people.deceased_person,people.person
m.09gmg0x	William Atlee	people.person
m.09gp54g	Destin Onka Malonga	sports.pro_athlete,soccer.football_player,people.person
m.09k39	Robert Ross	music.artist,people.person
m.09k5wkb	Hazen McAndrew	sports.pro_athlete,people.deceased_person,people.person
m.09rskt3	Clement Edmondes	people.deceased_person,people.person
m.09rvnvl	Gene Martin	sports.pro_athlete,people.person
m.09v6vw5	Ali Kanaan	sports.pro_athlete,people.person
m.09v71rh	Joseph Clancy	military.military_person,people.deceased_person,people.person
m.09vslh	Frank Schulman	book.author,people.deceased_person,people.person
m.09w6hp	Adrian Wilson	tv.tv_actor,people.person
m.0b5y11	Luis María Drago	government.politician,people.deceased_person,people.person
m.0bbvzrp	Oleksandr Nartov	sports.pro_athlete,people.person
m.0bbw1fb	James Craig	people.deceased_person,people.person
m.0bh8m43	Daniel Astrain	sports.pro_athlete,soccer.football_player,people.person
m.0bh9jvj	Mikko Kalteva	sports.pro_athlete,people.person
m.0bhb2z	Gruffydd ap Gwenwynwyn	people.deceased_person,people.person
m.0bhblm1	Edvard Sylou-Creutz	people.deceased_person,people.person
m.0bjct6	Ronnie Caldwell	music.group_member,music.composer,people.deceased_person,music.artist,people.person
m.0bm91cp	Grafton K. Mintz	people.deceased_person,people.person
m.0bmx6g	Anna of Holstein-Gottorp	people.deceased_person,people.family_member,people.person
m.0br867	Helga Pedersen	people.deceased_person,people.person
m.0bs5bxv	Tatzates	people.deceased_person,people.person
m.0bszj2	Vincent Malone	people.person
m.0bthxq	Yevgeniy Abalakov	people.deceased_person,people.person
m.0bx_r5m	Jacob de Kempenaer	people.deceased_person,people.person
m.0bzts7	Ricardo Obregón Cano	government.politician,people.person
m.0c03yp	Juan de Albi	people.deceased_person,people.person
m.0c3_3sr	Mark Boulware	people.person
m.0c3_q7z	Abraham Nathanson	people.deceased_person,people.person
m.0c3v54p	Tim Thorogood	government.politician,people.person
m.0c3yfxw	Anna Van Hooft	film.actor,tv.tv_actor,people.person
m.0c4h3t	Joseph Regenstein	people.deceased_person,people.person
m.0c5nmm	Andrey Korf	military.military_person,people.deceased_person,people.person
m.0cb55_	Thomas McKee	people.deceased_person,people.person
m.0cbhk5	Chaya Arbel	music.composer,people.deceased_person,people.person
m.0ccb0j6	Charles A. Meyer	people.deceased_person,people.person
m.0ch4hys	Hereward Lester Cooke	book.author,people.person
m.0ckmv4	Paul Jerricho	film.actor,tv.tv_actor,people.person
m.0cm4pl	Michael Barratt	tv.tv_personality,film.actor,tv.tv_actor,people.person
m.0cnxk2b	Jamo Thomas	people.person,music.artist
m.0d1bzw	Rory Hayes	people.deceased_person,people.person
m.0d8htq	Henry McMorran	government.politician,people.deceased_person,people.person
m.0dc7sc	Thomas Rivers	government.politician,people.deceased_person,people.person
m.0df79j	Patrick Kennedy	theater.theater_actor,influence.influence_node,film.actor,tv.tv_actor,award.award_nominee,people.person
m.0dgqqdz	Massimo Calearo	people.person
m.0dhxkm	Leonidas C. Houk	government.politician,people.deceased_person,people.person
m.0dj67q	Donato Tommaso Veraldi	people.person
m.0djvsn1	Eugen Gopko	sports.pro_athlete,soccer.football_player,people.person
m.0dryshb	John Conyers	people.deceased_person,people.person
m.0dwq72	Mel Brieseman	people.person
m.0dwr2p	Alfred Marie-Jeanne	people.person
m.0f983_	Ronald Brown	government.politician,people.deceased_person,people.person
m.0f_c72	Haris Xanthoudakis	music.composer,people.person
m.0ff5d_	Mirian Curletti	people.person
m.0flwjm	Misha Keylin	music.artist,people.person
m.0fqmxjq	Victor Gao	film.person_or_entity_appearing_in_film,people.person
m.0g0yz2	Susanne Wigene	sports.pro_athlete,people.person
m.0g55g6b	Hans Andersson-Tvilling	sports.pro_athlete,olympics.olympic_athlete,people.person
m.0g96pj	Doug White	tv.tv_personality,people.deceased_person,people.person
m.0g9srq7	Gillian Bibby	people.person
m.0gfj69x	Nikki Blakk	people.person
m.0gjd_lm	Javi Mota	music.artist,people.person
m.0gjdy4x	Raymond-Serge Balé	people.person
m.0gk_syr	George Ritchie	sports.pro_athlete,soccer.football_player,people.deceased_person,people.person
m.0glrzfy	Franz Ocskay	people.person
m.0gpvkg	Aída Cartagena Portalatín	book.author,people.deceased_person,people.person
m.0grt_j	Rachel Brown	sports.pro_athlete,olympics.olympic_athlete,soccer.football_player,people.person
m.0gvvxs0	Tim Harrysson	sports.pro_athlete,people.person
m.0gwyf6k	Ondřej Dlapa	sports.pro_athlete,people.person
m.0gx2m4	Tom Lovett	sports.pro_athlete,people.deceased_person,people.person
m.0gyssc_	Charles Rochester Young	music.artist,people.person
m.0h1f14f	Hermann Jöckel	sports.pro_athlete,soccer.football_player,people.deceased_person,people.person
m.0h1fx7m	Andrew Tibbs	music.group_member,people.deceased_person,music.artist,people.person
m.0h1t9w	Zack Hudgins	people.person
m.0h3n6jg	Carlo Schiappapietra	sports.pro_athlete,people.person
m.0h3stv2	Kenneth Eichner	people.person
m.0h3t3pb	Marcello Pavarin	sports.pro_athlete,people.person
m.0h3tk_g	Amedeo Preziosi	people.deceased_person,people.person
m.0h3ttrp	Lane Caffaro	sports.pro_athlete,people.person
m.0h3x1r5	Jyles Coggins	government.politician,people.deceased_person,people.person
m.0h64210	Ferenc Szombathelyi	military.military_person,people.deceased_person,people.person
m.0h7pzgb	Lynne Frostick	people.person
m.0hq_j49	Sam Hutsby	sports.pro_athlete,people.person
m.0hqzhcb	Boye Habekost	sports.pro_athlete,soccer.football_player,people.person
m.0k2brs6	Ilona Madary	sports.pro_athlete,olympics.olympic_athlete,people.person
m.0pl2p3l	Ernest G. Roy	people.deceased_person,film.producer,people.person
m.012ys	`Abdu'l-Bahá	people.deceased_person,book.author,people.person
m.0z1b6	Bahá'u'lláh	royalty.noble_person,book.author,people.deceased_person,people.person
m.013hh5	Birger Jarl	government.politician,people.deceased_person,people.person
m.01n82j	Ingrid Ylva	people.deceased_person,people.person
m.01bxb3	Edward Livingston	government.politician,book.author,people.deceased_person,people.family_member,people.person,symbols.name_source
m.048ypm	Robert Livingston	people.deceased_person,people.person,people.family_member
m.01jwgw	Arthur Hoffmann	government.politician,people.deceased_person,people.person
m.03ns03l	Karl Hoffmann	people.deceased_person,people.person
m.01qg290	Checo Acosta	music.group_member,award.award_nominee,music.artist,people.person
m.01n2t3r	Alci Acosta	music.group_member,music.composer,music.artist,people.person
m.0207g3	Jahandar Shah	royalty.noble_person,royalty.monarch,people.deceased_person,people.person
m.0zf1	Aurangzeb	royalty.noble_person,government.politician,royalty.monarch,people.deceased_person,book.book_subject,people.person
m.0260cnv	Josh Kennedy	sports.pro_athlete,people.person
m.0kry9c	John Kennedy, Jr.	sports.pro_athlete,people.person
m.0264_p6	William Angerstein	government.politician,people.deceased_person,people.person
m.0g58p4b	John Angerstein	government.politician,people.deceased_person,people.person
m.0268r1p	Nicholas Shepherd-Barron	influence.influence_node,education.academic,people.person
m.04vqtt	John Shepherd-Barron	people.deceased_person,law.inventor,people.person
m.026_3f_	Titus Flavius Sabinus	people.person
m.08nx0r	Titus Flavius Petro	people.person
m.026bbnx	Ross Grimsley	sports.pro_athlete,people.person
m.0bh6y72	Ross Grimsley	sports.pro_athlete,people.deceased_person,people.person
m.026q1cs	Henry Graves	people.deceased_person,people.person
m.09svs	Robert Graves	music.lyricist,film.film_story_contributor,tv.tv_actor,film.writer,people.person,fictional_universe.fictional_character_creator,influence.influence_node,military.military_person,award.award_nominee,people.deceased_person,organization.organization_founder,book.author,book.book_subject,music.artist
m.026rnm5	Samjai Khurai-Lakpa	royalty.noble_person,royalty.monarch,people.deceased_person,people.person
m.02778s5	Anthony Irby	people.deceased_person,people.person
m.02778z0	Anthony Irby	people.deceased_person,people.person
m.0277ccd	Edward Irby	royalty.noble_person,people.deceased_person,people.person
m.0277z51	Porcia	people.deceased_person,people.person
m.0fq1c4	Cato Salonianus	government.politician,people.deceased_person,people.person
m.027d69p	Amelia Stewart, Viscountess Castlereagh	royalty.noble_person,people.deceased_person,people.person
m.03ctdhl	John Hobart, 2nd Earl of Buckinghamshire	royalty.noble_person,people.deceased_person,people.person
m.027p5dx	Charles Chadwyck-Healey	people.deceased_person,people.person
m.0gls9lg	Edward Williams	sports.pro_athlete,people.deceased_person,people.person
m.027vj31	Walter Long	government.politician,people.deceased_person,people.person
m.027wt2w	Richard Godolphin Long	government.politician,people.deceased_person,people.person
m.027xf5p	Ashur-nirari II	people.person
m.027xf1x	Enlil-Nasir II	people.deceased_person,people.person
m.027xw84	Naiche	people.deceased_person,people.person
m.01p8pc	Cochise	military.military_person,people.deceased_person,people.person
m.02pkzzy	Jem Broadbridge	sports.pro_athlete,people.deceased_person,people.person
m.051xn5d	William Broadbridge	sports.pro_athlete,people.deceased_person,people.person
m.02pztv4	Esther Newton	award.award_nominee,book.author,people.person
m.04jb1b2	Saul B. Newton	people.deceased_person,people.person
m.02q2ksw	James Sharp	people.deceased_person,people.person
m.05q7hlx	John Sharp	people.deceased_person,people.person
m.02q7kmd	Michael Walsh	sports.pro_athlete,people.person
m.0g55r0	Ollie Walsh	sports.pro_athlete,people.deceased_person,people.person
m.02qmpf2	William Howe De Lancey	military.military_person,people.deceased_person,people.person
m.0czkn0	Stephen Delancey	people.deceased_person,people.person
m.02qn2ln	Patricio Cullen	people.deceased_person,people.person
m.02qnrsf	Domingo Cullen	people.deceased_person,people.person
m.02qsfks	Corey Stewart	sports.pro_athlete,people.person
m.02qvpcm	Bruce Stewart	sports.pro_athlete,people.deceased_person,people.person
m.02r0wm1	Richard B. Poore	people.person
m.0944xq	Matt Poore	sports.pro_athlete,people.person
m.02r9gx1	Cynthia McLeod	book.author,people.person
m.0fb8hp	Johan Ferrier	government.politician,people.deceased_person,people.person
m.02rcplk	Michael W. D'Arcy	government.politician,people.person
m.098jh2	Michael D'Arcy	government.politician,people.person
m.02rk2_j	Theophilus Bird	people.deceased_person,people.person
m.02631k5	William Beeston	people.deceased_person,people.person
m.02rvswz	Henry Scougal	book.author,people.deceased_person,people.person
m.02pngg3	Patrick Scougal	people.deceased_person,people.person
m.02tmcj	Chogo of Baekje	people.deceased_person,people.person
m.02tc9w	Gaeru of Baekje	people.deceased_person,people.person
m.02vnzy5	Samuel Jones	people.deceased_person,people.person
m.0478zwj	Samuel Jones	government.politician,people.deceased_person,people.person
m.02w496f	Samuel Molyneux	influence.influence_node,government.politician,education.academic,people.deceased_person,people.person
m.075xjj	William Molyneux	people.deceased_person,book.author,organization.organization_founder,people.person
m.03_k00	Mary Hanafin	government.politician,people.person
m.08jlxt	Des Hanafin	government.politician,people.person
m.03c1cbp	William Temple-Gore-Langton, 4th Earl Temple of Stowe	royalty.noble_person,government.politician,people.deceased_person,people.person
m.05z_syb	William Gore-Langton	government.politician,people.deceased_person,people.person
m.03c7l83	George Gordon	people.deceased_person,people.person
m.0fr41j	Alexander Gordon	people.deceased_person,people.person
m.03c_7jr	Barone Berlinghieri	people.deceased_person,visual_art.visual_artist,people.person
m.0cmbj80	Berlinghiero Berlinghieri	people.person
m.03chy8w	Ashlee Holland	tv.tv_actor,people.person
m.0fqdp1	Al Holland	sports.pro_athlete,people.person
m.03d0_0h	Nathaniel Bacon	book.author,people.deceased_person,people.person
m.05b62vj	Edward Bacon	people.deceased_person,organization.organization_member,people.person
m.03d649k	Mubarak Ali Khan	people.deceased_person,people.person
m.07zrvl	Mir Jafar	people.deceased_person,people.person
m.03mfsy2	Thomas Mullins	military.military_person,people.deceased_person,people.person
m.0_ylyb6	Thomas Mullins, 1st Baron Ventry	government.politician,people.deceased_person,people.person
m.03mh53n	Henry Grenville	people.deceased_person,people.person
m.0bhbf5z	Richard Grenville (1678–1727)	people.deceased_person,people.person
m.03nmz5r	Boris Mikhailovich	people.deceased_person,people.person
m.03nwq6m	Mikhail Khorobrit	people.deceased_person,people.person
m.03ntk26	Mary Stockdale	people.deceased_person,people.person
m.03nnx5f	John Stockdale	book.author,people.deceased_person,people.person
m.03qhr4f	William Locker	military.military_person,people.deceased_person,people.person
m.01__mj	John Jervis, 1st Earl of St Vincent	royalty.noble_person,military.military_person,government.politician,book.author,people.deceased_person,military.military_commander,people.person
m.03wby2l	Manji Khan	people.deceased_person,music.artist,people.person
m.08q9h4	Alladiya Khan	people.deceased_person,music.artist,people.person
m.03wdb63	Edward Jeffreys	people.deceased_person,people.person
m.03wdc63	Francis Winnington	people.deceased_person,people.person
m.040v_7	Byron York	tv.tv_actor,book.author,people.person
m.06y1_8	Tom York	tv.tv_personality,people.person
m.045m1_	Jesus Christ	film.film_character,symbols.name_source,people.person,fictional_universe.fictional_character,influence.influence_node,film.film_subject,award.ranked_item,people.deceased_person,organization.organization_founder,book.book_subject
m.0c08y	Saint Joseph	fictional_universe.fictional_character,film.film_character,people.deceased_person,book.book_subject,people.person
m.047rdnr	Benjamin Meggot Forster	people.deceased_person,people.person
m.0h3wnrm	Edward Forster, the Elder	people.deceased_person,people.person
m.04f4mml	Wen Jia	people.deceased_person,visual_art.visual_artist,people.person
m.04bk8y	Wen Zhengming	people.deceased_person,visual_art.visual_artist,people.person
m.04jfdcq	John II, Prince of Anhalt-Zerbst	royalty.noble_person,people.deceased_person,people.person
m.04jhgy2	Albert II, Prince of Anhalt-Zerbst	people.deceased_person,people.person
m.04jdpxr	Albert I, Prince of Anhalt-Zerbst	people.deceased_person,people.person
m.04lgz9g	John Osborne, 11th Duke of Leeds	people.deceased_person,people.person
m.02qhqlg	George Osborne, 10th Duke of Leeds	government.politician,people.deceased_person,people.person
m.04n64z9	Ferrante II Gonzaga, Duke of Guastalla	people.deceased_person,people.person,people.family_member
m.02vnp7g	Cesare I Gonzaga	royalty.noble_person,people.deceased_person,people.family_member,people.person
m.04rn9q	Stephen Courtauld	people.deceased_person,people.person
m.0h95ys7	Sydney Courtauld	people.deceased_person,people.person
m.04w1wqq	C.J. Henry	sports.pro_athlete,basketball.basketball_player,sports.drafted_athlete,people.person
m.0g2p5g	Carl Henry	sports.pro_athlete,basketball.basketball_player,people.person
m.04yb0fg	Albert Niemann	people.deceased_person,people.person
m.03y983c	Albert Niemann	people.deceased_person,people.person
m.04yds0x	Milly Childers	people.deceased_person,visual_art.visual_artist,people.person
m.01l85g	Hugh Childers	government.politician,organization.organization_founder,people.deceased_person,people.person
m.051sc7	Irfan Habib	book.author,people.person
m.05c4ml9	Mohammad Habib	book.author,people.deceased_person,people.person
m.0548nc	Paul de Beauvilliers, 2nd duc de Saint-Aignan	people.deceased_person,people.person
m.0548r8	François de Beauvilliers, 1st duc de Saint-Aignan	people.deceased_person,people.person
m.054912	James McCulloch	people.deceased_person,people.person
m.03hngp3	George McCulloch	people.deceased_person,people.person
m.055twhw	Ichabod Dimock	people.deceased_person,people.person
m.058bv45	Shubael Dimock	people.deceased_person,people.person
m.057kby6	Marcus Beresford	people.deceased_person,people.person
m.09k5pf6	George Beresford	people.deceased_person,people.person
m.05h3z5h	Joseph Keble	people.deceased_person,people.person
m.080c2c8	Richard Keble	people.person
m.05h5c48	John Walters	people.deceased_person,book.author,people.person
m.027vw4y	John Walters	people.person
m.05q5wy_	William Allen	government.politician,people.deceased_person,people.person
m.05q3t5y	William Shepherd Allen	government.politician,people.deceased_person,people.person
m.05q7d9n	Charles Magniac	architecture.architectural_structure_owner,government.politician,people.deceased_person,people.person
m.0gj8r_z	Hollingworth Magniac	people.deceased_person,people.person
m.05t00jb	Johann, Count of Cleves	royalty.noble_person,people.deceased_person,people.person
m.05s_wrw	Dietrich VII, Count of Cleves	people.person
m.05vmy6l	Robin Griffith-Jones	book.author,people.person
m.03cqn0v	Mervyn Griffith-Jones	people.deceased_person,people.person
m.063zq25	Edward Clive	government.politician,people.deceased_person,people.person
m.0640rn4	George Clive	people.deceased_person,people.person
m.064m7j2	Saint Twrog	people.person
m.064lfw3	Ithel Hael	people.person
m.06615_6	Henry Bishop	people.deceased_person,people.person
m.05crtz1	Sir Thomas Bishopp, 1st Baronet	royalty.noble_person,people.deceased_person,people.person
m.06hbbq	Richard Peters	people.deceased_person,people.person
m.06hbr6	Richard Peters	people.deceased_person,people.person
m.071mtk	Soga no Iruka	government.politician,people.deceased_person,people.person
m.06dm57	Soga no Emishi	government.politician,people.deceased_person,people.person
m.076spw	Thomas Fremantle, 1st Baron Cottesloe	royalty.noble_person,government.politician,people.deceased_person,symbols.name_source,people.person
m.068c1v	Thomas Fremantle	military.military_person,government.politician,people.deceased_person,people.person
m.07bf3c	Celia Fiennes	people.deceased_person,book.author,people.family_member,people.person
m.036_qn	Nathaniel Fiennes	people.deceased_person,book.author,people.family_member,people.person
m.07f11n	Zhuge Ke	military.military_person,people.deceased_person,people.person
m.02834c	Zhuge Jin	government.politician,people.deceased_person,people.person
m.07kdtm2	Alfonso Ramírez	people.person
m.09v923y	Ramiro Fróilaz	people.person
m.080kw_m	Charles Carmichael Lacaita	people.deceased_person,people.person
m.07625h	James Lacaita	people.deceased_person,people.person
m.087ck_	James Fordyce	book.author,people.deceased_person,people.person
m.0dpvyq	George Fordyce	book.author,people.deceased_person,people.person
m.088zxg	Arthur Brisbane	book.author,people.deceased_person,people.person
m.0889yy	Albert Brisbane	book.author,people.deceased_person,people.person
m.08clnw	Tom Wheare	people.person
m.05xxjyt	Kenneth Wheare	book.author,people.deceased_person,people.person
m.08qkk5	Peyton Randolph	government.politician,people.deceased_person,people.person
m.01nhkh	Edmund Randolph	government.politician,book.author,people.deceased_person,organization.organization_member,people.person
m.09d9lp	Jean-Thomas Taschereau	people.deceased_person,people.person
m.09c7jp	Gabriel-Elzéar Taschereau	people.deceased_person,people.person
m.09llb9	Richard de Redvers, 2nd Earl of Devon	people.deceased_person,people.person
m.0901gr	Baldwin de Redvers, 1st Earl of Devon	royalty.noble_person,people.deceased_person,people.person
m.09rtp8b	Samuel Clarke	people.deceased_person,people.person
m.0bhm399	Samuel Clarke	people.deceased_person,book.author,people.person
m.09sgtw	Paul Jamin	people.deceased_person,visual_art.visual_artist,people.person
m.0h2_kv	Jules Jamin	book.author,people.deceased_person,award.award_winner,people.person
m.0b3rj	Otto I, Holy Roman Emperor	royalty.noble_person,people.deceased_person,military.military_commander,people.person
m.074mf6	Henry I, Duke of Bavaria	royalty.noble_person,people.deceased_person,people.person
m.0b852t	Rubellia Bassa	people.deceased_person,people.person
m.04tmh9	Gaius Rubellius Blandus	government.politician,people.deceased_person,people.person
m.0bbtwy2	Burgo Partridge	people.person
m.03m5mbb	Frances Partridge	book.author,people.deceased_person,people.person
m.0bbvj15	Shahrzad Sepanlou	music.group_member,music.artist,people.person
m.027w2b3	Mohammad-Ali Sepanlou	people.person
m.0bbw8gs	Rudolf Olsen	people.deceased_person,people.person
m.0gfjl_0	Thomas Fredrik Olsen	people.deceased_person,people.person
m.0bbyr4p	David Gregory	people.deceased_person,people.person
m.0344fz	David Gregory	influence.influence_node,book.author,education.academic,people.deceased_person,film.producer,people.person
m.0bqy7pq	William Christie	book.author,people.deceased_person,people.person
m.02w4gg7	Thomas Christie	people.deceased_person,book.author,people.person
m.0bs0rhh	Kim Yongchun	people.person
m.07bx85	Jinji of Silla	people.deceased_person,people.person
m.0c3xpf5	Arthur Annesley, 1st Earl of Mountnorris	people.deceased_person,people.person
m.0bmg86r	Richard Annesley, 6th Earl of Anglesey	royalty.noble_person,government.politician,people.deceased_person,people.person
m.0ckf80	Connie Purdue	people.deceased_person,people.person
m.0cnf81	Miriam Soljak	people.deceased_person,people.person
m.0cnxrrp	Paul Tindill	sports.pro_athlete,people.person
m.08q6n3	Eric Tindill	sports.pro_athlete,people.deceased_person,people.person
m.0crc5ck	Armande Béjart	people.deceased_person,people.person
m.0crbtjt	Madeleine Béjart	people.deceased_person,people.person
m.0d1l80	Jean-Louis Rosier	people.deceased_person,people.person
m.04k1z1	Louis Rosier	people.deceased_person,people.person
m.0d5d9n	Mike McGuirk	people.person
m.02z1y3_	Leroy McGuirk	people.deceased_person,people.person
m.0d7clx	Llywarch Hen	book.author,people.deceased_person,people.person
m.0327r8	Elidurus	people.person
m.0dmqvr	Deng Zhong	people.deceased_person,people.person
m.02ymx3	Deng Ai	military.military_person,people.deceased_person,people.person
m.0dryt2x	Dave Elliott	people.person
m.0g4vvn	Pete Elliott	sports.pro_athlete,basketball.basketball_player,people.deceased_person,american_football.football_coach,american_football.football_player,people.person
m.0fc7gf	Claude Berge	people.deceased_person,book.author,award.award_winner,people.person
m.078k4r	André Lichnerowicz	education.academic,people.deceased_person,book.author,people.person
m.0fq04z7	T. G. Lingappa	people.deceased_person,film.music_contributor,music.artist,people.person
m.0ch2bj5	G. Ramanathan	people.deceased_person,film.music_contributor,music.artist,people.person
m.0fqp12j	John Mor MacDonald, 3rd of Dunnyveg	people.person
m.0fqqk07	Domhnall Ballach	people.deceased_person,people.person
m.02r3q84	Vyacheslav Anisin	sports.pro_athlete,people.person
m.0gfdlvq	Edmund Glover	people.deceased_person,people.person
m.0407sn7	Julia Glover	people.deceased_person,people.person
m.0gh8hw4	Robert Pye	people.deceased_person,people.person
m.0gh88sy	Robert Pye	people.deceased_person,people.person
m.0gk_58j	David Jones	government.politician,people.deceased_person,people.person
m.0gk_l49	John Jones	government.politician,people.deceased_person,people.person
m.0gmdcfw	Edward Nathaniel Bancroft	people.deceased_person,people.person
m.0799mq	Edward Bancroft	book.author,people.deceased_person,people.person
m.0gvqyk5	Patric Gozzi	sports.pro_athlete,people.person
m.0gvsb91	Anders Gozzi	sports.pro_athlete,people.person
m.0gxzclr	John Praed	book.author,people.deceased_person,people.person
m.0gxzt1d	James Praed (died 1687)	people.person
m.0h3p2t1	Cromwell Mortimer	people.deceased_person,people.person
m.0zgb0hw	John Mortimer	people.deceased_person,book.author,people.person
